grid_x,grid_y,grid_z,SS-RSRP,SS-RSRQ,SS-SINR,longitude,latitude,height,评分,服务等级
0,1,12,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,1,13,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,1,14,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,2,0,-86.0,-20.0,-9.0,114.4038826,22.70604096,69.67728,8.485659974192117,劣质网格
0,2,1,-86.0,-20.0,-9.0,114.4038826,22.70604096,69.67728,8.485659974192117,劣质网格
0,2,2,-86.0,-20.0,-9.0,114.4038826,22.70604096,69.67728,8.485659974192117,劣质网格
0,2,3,-86.0,-20.0,-9.0,114.4038826,22.70604096,69.67728,8.485659974192117,劣质网格
0,2,4,-86.0,-20.0,-9.0,114.4038826,22.70604096,69.67728,8.485659974192117,劣质网格
0,2,5,-86.0,-20.0,-9.0,114.4038826,22.70604096,69.67728,8.485659974192117,劣质网格
0,2,6,-82.4,-15.0,-1.4,114.40353384,22.706010274,89.08694399999999,32.95518770841714,一般网格
0,2,7,-82.4,-15.0,-1.4,114.40353384,22.706010274,89.08694399999999,32.95518770841714,一般网格
0,2,8,-82.4,-15.0,-1.4,114.40353384,22.706010274,89.08694399999999,32.95518770841714,一般网格
0,2,9,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,2,10,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,2,11,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,2,12,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,2,13,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,2,14,-78.16666666666667,-13.166666666666666,0.6666666666666666,114.40355146666667,22.70649284,109.94135999999999,44.54316653793556,一般网格
0,3,0,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,3,1,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,3,2,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,3,3,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,3,4,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,3,5,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,3,6,-82.33333333333333,-13.666666666666666,0.3333333333333333,114.40353746666666,22.706144326666664,88.91016,38.40151455586235,一般网格
0,3,7,-82.33333333333333,-13.666666666666666,0.3333333333333333,114.40353746666666,22.706144326666664,88.91016,38.40151455586235,一般网格
0,3,8,-82.33333333333333,-13.666666666666666,0.3333333333333333,114.40353746666666,22.706144326666664,88.91016,38.40151455586235,一般网格
0,3,9,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,3,10,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,3,11,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,3,12,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,3,13,-78.16666666666667,-13.166666666666666,0.6666666666666666,114.40355146666667,22.70649284,109.94135999999999,44.54316653793556,一般网格
0,3,14,-78.16666666666667,-13.166666666666666,0.6666666666666666,114.40355146666667,22.70649284,109.94135999999999,44.54316653793556,一般网格
0,4,0,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,4,1,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,4,2,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,4,3,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,4,4,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,4,5,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,4,6,-78.0,-13.333333333333334,2.0,114.40357316666666,22.706422986666666,88.91016,44.87724296565577,一般网格
0,4,7,-78.0,-13.333333333333334,2.0,114.40357316666666,22.706422986666666,88.91016,44.87724296565577,一般网格
0,4,8,-78.0,-13.333333333333334,2.0,114.40357316666666,22.706422986666666,88.91016,44.87724296565577,一般网格
0,4,9,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,4,10,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,4,11,-82.0,-15.333333333333334,-2.6666666666666665,114.4034688,22.706080536666665,109.65688,31.57452758776453,一般网格
0,4,12,-78.16666666666667,-13.166666666666666,0.6666666666666666,114.40355146666667,22.70649284,109.94135999999999,44.54316653793556,一般网格
0,4,13,-78.16666666666667,-13.166666666666666,0.6666666666666666,114.40355146666667,22.70649284,109.94135999999999,44.54316653793556,一般网格
0,4,14,-78.16666666666667,-13.166666666666666,0.6666666666666666,114.40355146666667,22.70649284,109.94135999999999,44.54316653793556,一般网格
0,5,0,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,5,1,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,5,2,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,5,3,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,5,4,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,5,5,-81.66666666666667,-14.5,0.16666666666666666,114.4038521,22.706409524999998,69.58584,36.221295666773024,一般网格
0,5,6,-80.25,-13.25,1.0,114.4036227,22.70651423,88.83395999999999,42.297075106492194,一般网格
0,5,7,-80.25,-13.25,1.0,114.4036227,22.70651423,88.83395999999999,42.297075106492194,一般网格
0,5,8,-80.25,-13.25,1.0,114.4036227,22.70651423,88.83395999999999,42.297075106492194,一般网格
0,5,9,-81.0,-13.5,2.5,114.40345665,22.706663069999998,109.17936,41.49808290898326,一般网格
0,5,10,-81.0,-13.5,2.5,114.40345665,22.706663069999998,109.17936,41.49808290898326,一般网格
0,5,11,-81.0,-13.5,2.5,114.40345665,22.706663069999998,109.17936,41.49808290898326,一般网格
0,5,12,-81.0,-13.5,2.5,114.40345665,22.706663069999998,109.17936,41.49808290898326,一般网格
0,5,13,-85.0,-14.5,-0.3333333333333333,114.40354838333333,22.706542154999998,119.35967999999998,32.51569054589686,一般网格
0,5,14,-85.0,-14.5,-0.3333333333333333,114.40354838333333,22.706542154999998,119.35967999999998,32.51569054589686,一般网格
0,6,0,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,6,1,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,6,2,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,6,3,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,6,4,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,6,5,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,6,6,-80.25,-13.25,1.0,114.4036227,22.70651423,88.83395999999999,42.297075106492194,一般网格
0,6,7,-80.25,-13.25,1.0,114.4036227,22.70651423,88.83395999999999,42.297075106492194,一般网格
0,6,8,-80.25,-13.25,1.0,114.4036227,22.70651423,88.83395999999999,42.297075106492194,一般网格
0,6,9,-83.0,-15.0,-2.0,114.40346725,22.706742255,109.17936,32.01361620254101,一般网格
0,6,10,-83.0,-15.0,-2.0,114.40346725,22.706742255,109.17936,32.01361620254101,一般网格
0,6,11,-83.0,-15.0,-2.0,114.40346725,22.706742255,109.17936,32.01361620254101,一般网格
0,6,12,-85.0,-14.0,1.0,114.4035462,22.70686375,119.1768,34.900167889997356,一般网格
0,6,13,-85.0,-14.0,1.0,114.4035462,22.70686375,119.1768,34.900167889997356,一般网格
0,6,14,-85.0,-14.0,1.0,114.4035462,22.70686375,119.1768,34.900167889997356,一般网格
0,7,0,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,7,1,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,7,2,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,7,3,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,7,4,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,7,5,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,7,6,-79.0,-14.5,3.0,114.403860975,22.7070291675,78.68412,40.4957842497907,一般网格
0,7,7,-81.16666666666667,-13.5,0.8333333333333334,114.40368958333333,22.70707809,99.49687999999999,40.42899825634905,一般网格
0,7,8,-81.16666666666667,-13.5,0.8333333333333334,114.40368958333333,22.70707809,99.49687999999999,40.42899825634905,一般网格
0,7,9,-83.0,-15.0,-2.0,114.40346725,22.706742255,109.17936,32.01361620254101,一般网格
0,7,10,-83.0,-15.0,-2.0,114.40346725,22.706742255,109.17936,32.01361620254101,一般网格
0,7,11,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,7,12,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,7,13,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,7,14,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,8,0,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,8,1,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,8,2,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,8,3,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,8,4,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,8,5,-73.53846153846153,-12.0,7.384615384615385,114.40382390769231,22.707372727692306,50.439710769230764,56.820062409966795,优质网格
0,8,6,-79.0,-12.666666666666666,4.111111111111111,114.4037871888889,22.70725754,72.30533333333332,47.20507092543001,一般网格
0,8,7,-80.2,-12.6,3.6,114.403703,22.707303361999998,99.46233600000001,45.91501898590739,一般网格
0,8,8,-80.2,-12.6,3.6,114.403703,22.707303361999998,99.46233600000001,45.91501898590739,一般网格
0,8,9,-80.2,-12.6,3.6,114.403703,22.707303361999998,99.46233600000001,45.91501898590739,一般网格
0,8,10,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,8,11,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,8,12,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,8,13,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,8,14,-80.5,-13.75,1.25,114.4033286,22.7073552975,119.50446,40.50726598308149,一般网格
0,9,0,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,9,1,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,9,2,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,9,3,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,9,4,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,9,5,-74.33333333333333,-12.333333333333334,5.333333333333333,114.4038334,22.70753868,50.017680000000006,53.785171721096006,优质网格
0,9,6,-68.0,-12.0,8.5,114.40394417499999,22.7077314775,60.0837,63.130292813105584,优质网格
0,9,7,-76.5,-12.5,4.0,114.40380590000001,22.707528455000002,72.17664,50.2781285121616,优质网格
0,9,8,-80.2,-12.6,3.6,114.403703,22.707303361999998,99.46233600000001,45.91501898590739,一般网格
0,9,9,-80.2,-12.6,3.6,114.403703,22.707303361999998,99.46233600000001,45.91501898590739,一般网格
0,9,10,-81.33333333333333,-14.333333333333334,0.0,114.40330870000001,22.707518246666666,119.42063999999999,37.03076749933321,一般网格
0,9,11,-81.33333333333333,-14.333333333333334,0.0,114.40330870000001,22.707518246666666,119.42063999999999,37.03076749933321,一般网格
0,9,12,-81.33333333333333,-14.333333333333334,0.0,114.40330870000001,22.707518246666666,119.42063999999999,37.03076749933321,一般网格
0,9,13,-81.33333333333333,-14.333333333333334,0.0,114.40330870000001,22.707518246666666,119.42063999999999,37.03076749933321,一般网格
0,9,14,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,10,0,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,10,1,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,10,2,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,10,3,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,10,4,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,10,5,-68.45454545454545,-11.454545454545455,10.454545454545455,114.40386563636365,22.70769629909091,49.86250909090909,65.53211626750219,优质网格
0,10,6,-68.0,-12.0,8.5,114.40394417499999,22.7077314775,60.0837,63.130292813105584,优质网格
0,10,7,-75.75,-13.125,2.25,114.403842525,22.70767698375,72.03948,48.02586454098503,一般网格
0,10,8,-75.0,-12.666666666666666,5.5,114.40368171666667,22.70814824,88.87968000000001,52.07650172129643,优质网格
0,10,9,-80.0,-13.8,0.4,114.40335576,22.707638842,119.40844799999999,40.398458927076526,一般网格
0,10,10,-80.0,-13.8,0.4,114.40335576,22.707638842,119.40844799999999,40.398458927076526,一般网格
0,10,11,-80.0,-13.8,0.4,114.40335576,22.707638842,119.40844799999999,40.398458927076526,一般网格
0,10,12,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,10,13,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,10,14,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,11,0,-61.0,-11.5,15.5,114.40406899999999,22.70803899,39.63924,75.78196038166067,优质网格
0,11,1,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,11,2,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,11,3,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,11,4,-56.333333333333336,-11.5,17.666666666666668,114.40395159999998,22.707767633333333,39.99992,81.75939929606452,优质网格
0,11,5,-68.45454545454545,-11.454545454545455,10.454545454545455,114.40386563636365,22.70769629909091,49.86250909090909,65.53211626750219,优质网格
0,11,6,-75.0,-12.666666666666666,5.5,114.40368171666667,22.70814824,88.87968000000001,52.07650172129643,优质网格
0,11,7,-75.0,-12.666666666666666,5.5,114.40368171666667,22.70814824,88.87968000000001,52.07650172129643,优质网格
0,11,8,-75.0,-12.666666666666666,5.5,114.40368171666667,22.70814824,88.87968000000001,52.07650172129643,优质网格
0,11,9,-73.4,-11.4,9.0,114.40316499999999,22.708018768,119.58523199999999,59.8324615078649,优质网格
0,11,10,-73.4,-11.4,9.0,114.40316499999999,22.708018768,119.58523199999999,59.8324615078649,优质网格
0,11,11,-73.4,-11.4,9.0,114.40316499999999,22.708018768,119.58523199999999,59.8324615078649,优质网格
0,11,12,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,11,13,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,11,14,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,12,0,-72.54545454545455,-12.727272727272727,3.8181818181818183,114.40411041818183,22.70811512272727,39.67664727272727,53.4995204644578,优质网格
0,12,1,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,12,2,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,12,3,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,12,4,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,12,5,-62.22222222222222,-11.0,18.444444444444443,114.40385872222221,22.708131066666667,61.42397333333333,77.77376938481957,优质网格
0,12,6,-75.0,-12.666666666666666,5.5,114.40368171666667,22.70814824,88.87968000000001,52.07650172129643,优质网格
0,12,7,-75.0,-12.666666666666666,5.5,114.40368171666667,22.70814824,88.87968000000001,52.07650172129643,优质网格
0,12,8,-75.0,-12.666666666666666,5.5,114.40368171666667,22.70814824,88.87968000000001,52.07650172129643,优质网格
0,12,9,-73.75,-12.0,6.75,114.403205575,22.70818415,119.57304,56.26033124742729,优质网格
0,12,10,-73.75,-12.0,6.75,114.403205575,22.70818415,119.57304,56.26033124742729,优质网格
0,12,11,-73.75,-12.0,6.75,114.403205575,22.70818415,119.57304,56.26033124742729,优质网格
0,12,12,-73.75,-12.0,6.75,114.403205575,22.70818415,119.57304,56.26033124742729,优质网格
0,12,13,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,12,14,-74.0,-12.0,7.0,114.40315849999999,22.708013495,119.7864,56.13718879068325,优质网格
0,13,0,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,13,1,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,13,2,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,13,3,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,13,4,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,13,5,-66.38888888888889,-11.88888888888889,7.944444444444445,114.40387407222222,22.708385197222224,40.53670666666667,64.86251469101714,优质网格
0,13,6,-71.5,-11.666666666666666,8.666666666666666,114.40368818333333,22.708350571666667,88.81872,60.72288283621551,优质网格
0,13,7,-71.5,-11.666666666666666,8.666666666666666,114.40368818333333,22.708350571666667,88.81872,60.72288283621551,优质网格
0,13,8,-71.5,-11.666666666666666,8.666666666666666,114.40368818333333,22.708350571666667,88.81872,60.72288283621551,优质网格
0,13,9,-73.75,-12.0,6.75,114.403205575,22.70818415,119.57304,56.26033124742729,优质网格
0,13,10,-73.75,-12.0,6.75,114.403205575,22.70818415,119.57304,56.26033124742729,优质网格
0,13,11,-74.53125,-12.375,5.65625,114.403177778125,22.70842360125,118.41861,53.61608980496083,优质网格
0,13,12,-75.66666666666667,-11.666666666666666,5.666666666666667,114.40345581666666,22.708527911666664,119.8372,54.812276165941284,优质网格
0,13,13,-75.66666666666667,-11.666666666666666,5.666666666666667,114.40345581666666,22.708527911666664,119.8372,54.812276165941284,优质网格
0,13,14,-75.66666666666667,-11.666666666666666,5.666666666666667,114.40345581666666,22.708527911666664,119.8372,54.812276165941284,优质网格
0,14,0,-70.8,-11.8,7.0,114.40388032000001,22.708670358,40.392095999999995,60.102824529514855,优质网格
0,14,1,-70.8,-11.8,7.0,114.40388032000001,22.708670358,40.392095999999995,60.102824529514855,优质网格
0,14,2,-70.8,-11.8,7.0,114.40388032000001,22.708670358,40.392095999999995,60.102824529514855,优质网格
0,14,3,-70.8,-11.8,7.0,114.40388032000001,22.708670358,40.392095999999995,60.102824529514855,优质网格
0,14,4,-70.8,-11.8,7.0,114.40388032000001,22.708670358,40.392095999999995,60.102824529514855,优质网格
0,14,5,-70.8,-11.8,7.0,114.40388032000001,22.708670358,40.392095999999995,60.102824529514855,优质网格
0,14,6,-75.0,-12.0,7.0,114.4039048,22.70872933,68.58,55.10626095563169,优质网格
0,14,7,-71.5,-11.666666666666666,8.666666666666666,114.40368818333333,22.708350571666667,88.81872,60.72288283621551,优质网格
0,14,8,-71.5,-11.666666666666666,8.666666666666666,114.40368818333333,22.708350571666667,88.81872,60.72288283621551,优质网格
0,14,9,-74.3,-12.1,5.3,114.40365245999999,22.708672049,95.95104,54.579368493106315,优质网格
0,14,10,-78.25,-14.25,2.25,114.40346410000001,22.708671584999998,119.66448,41.69854495335617,一般网格
0,14,11,-75.3125,-12.75,4.5625,114.40314998125,22.7086630525,117.26418000000001,50.97184836249438,优质网格
0,14,12,-78.0,-13.0,4.0,114.4034664,22.70871513,119.7864,47.065070092917615,一般网格
0,14,13,-78.0,-13.0,4.0,114.4034664,22.70871513,119.7864,47.065070092917615,一般网格
0,14,14,-78.0,-13.0,4.0,114.4034664,22.70871513,119.7864,47.065070092917615,一般网格
0,15,0,-72.2,-12.0,5.8,114.4038866,22.708851204000002,40.6908,57.34682928408559,优质网格
0,15,1,-72.2,-12.0,5.8,114.4038866,22.708851204000002,40.6908,57.34682928408559,优质网格
0,15,2,-72.2,-12.0,5.8,114.4038866,22.708851204000002,40.6908,57.34682928408559,优质网格
0,15,3,-72.2,-12.0,5.8,114.4038866,22.708851204000002,40.6908,57.34682928408559,优质网格
0,15,4,-72.2,-12.0,5.8,114.4038866,22.708851204000002,40.6908,57.34682928408559,优质网格
0,15,5,-76.0,-12.0,4.0,114.4036812,22.70940757,69.1896,52.460259096354044,优质网格
0,15,6,-76.0,-12.0,4.0,114.4036812,22.70940757,69.1896,52.460259096354044,优质网格
0,15,7,-80.0,-13.0,1.0,114.4036707,22.70877574,95.7072,43.38814039858842,一般网格
0,15,8,-80.0,-13.0,1.0,114.4036707,22.70877574,95.7072,43.38814039858842,一般网格
0,15,9,-80.0,-13.0,1.0,114.4036707,22.70877574,95.7072,43.38814039858842,一般网格
0,15,10,-78.25,-14.25,2.25,114.40346410000001,22.708671584999998,119.66448,41.69854495335617,一般网格
0,15,11,-76.09375,-13.125,3.46875,114.403122184375,22.70890250375,116.10975,48.32760692002792,一般网格
0,15,12,-78.0,-13.0,4.0,114.4034664,22.70871513,119.7864,47.065070092917615,一般网格
0,15,13,-78.0,-13.0,4.0,114.4034664,22.70871513,119.7864,47.065070092917615,一般网格
